content,label,title,subtitle,predicted_label
魔法士。。。。。。。。。用。。。。。。。。尸油。。。。。。炸。。。。。。。。。。我。。。。。。。。。。。现在。。。。。。。。。才。。。。。。。。。。。。。。。。。。知道。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,1,,,0
体温太高会抑制大脑褪黑激素的分泌，影响睡眠质量，最好在睡前90分钟沐浴，临睡时体温刚好降到适宜睡眠的温度。如果不得已在临睡前洗澡，最后就用冷水敷一下额头，也有助于体温迅速降低。,0,不要临睡前才洗热水澡,,0
经过5年全面严格的审查后，三文鱼成为首个登上餐桌的转基因动物。这种三文鱼18个月就能长成成体，传统三文鱼则需要三年。美农业部生物技术国家顾问委员会成员艾莉森接受了果壳网专访，她的第一反应是：他们居然用了这么久才批？,0,平价三文鱼时代到了？转基因三文鱼获FDA批准,,0
简单来说，px是韩国大棒子的化工技术，用途广泛，利润当然更可观，可是业内人士称断子绝孙工程。印度一次泄漏死了2.5万人，感染1万人。更可怕的是它的生化危险。百度已经和谐“印度px”的相关搜索。我普及一下,1,,,0
转博友中本学长大哥日本养老日记^O^日本政府包机从疫区撤侨，东京时间上午九点已抵达东京羽田机场，这次撤回206人，其中一人发热，一人咳嗽，日本政府为撤回的每人配备一辆救护车。??注意，是每人！二百多辆……网页链接草津的秋雨1951的微博视频,1,,,1
马来西亚王牌巫师表演手抓病毒，表演后被感染，目前已被隔离。??网页链接,1,,,1
"原来，日本人从来都不用三文鱼做刺身吃的。蔡澜：""正统的日本铺子，绝对不会卖三文鱼刺身，因为他们老早知道它的虫极多，只能用盐腌制过后烧熟来吃......三文鱼鱼肉颜色一直保持鲜红，即使腐坏了也不变，又闻不出异味......""---爱鱼生的各位，要小心啦！via实用小百科",1,爱鱼生的各位，要小心啦！,,1
日本疯传的，跟着音乐节奏分解脂肪，两分钟就完成，好神奇的样子，带上小伙伴一起练！二货是怎样...,0,,#2分钟瘦身体操#,0
伦敦大学学院的研究者发表了一项研究称，不寻常的幽默感很可能就是痴呆的前兆，包括不合时宜地大笑。阿尔茨海默病研究组织的SimonRidley博士说，如果注意到家人发生类似的变化，应该立即与医生联系。（环球科学）哈哈哈哈哈哈哈……,0,笑点低可能是痴呆的前兆[白眼],,0
上海一吻封全城，镇江一舞乱红尘nmlgb,1,,#江苏镇江确诊病例父亲核酸阳性#,1
相信大家今天早上都看到了一个消息：加拿大法院裁定孟晚舟符合“双重犯罪”标准，未能获释。而加拿大累计确诊人数达到8.7万多人次，死亡人数达到6700多人。网页链接,0,,,0
"北仑区下邵镇合兴村，四人打麻将被捉，要么拘留15天,要么抬桌走10公里，任其选择，他们选择抬着桌子走10公里的处罚网页链接",1,,#北京一确诊病例复工期间密切接触66人#,1
①酸奶：富含乳酸和活性乳酸菌，促进胃肠蠕动；②山楂：含苹果酸、酶和蛋白质等，有助降血压，促进胃肠消化；③醋：促进皮肤血液循环，减少暗沉。④柠檬：富含柠檬酸和维生素C，防止消除皮肤色素沉着。,0,常吃酸味食物助养生,#健康小知识#,0
10月21日，山东乳山市通报称，当日凌晨在开展进口冷链食品抽检中发现一份外包装样本新冠病毒核酸检测结果疑似阳性，后经威海市疾控中心复核，外包装样本呈阳性。乳山市第一时间对涉疫产品全部封存，对相关企业及周边全部消杀，对追踪到的该批产品密切接触者全...全文,0,山东#威海企业进口冷链外包装样本阳性#,#威海企业进口冷链外包装样本阳性#,0
美国新冠肺炎疫情继续恶化，不见任何好转的迹象：单日新增确诊2万多例，单日死亡高达1400多人，累计死亡即将达10万。遂宁·蓬溪县,0,,,0
一队已经做第二次核酸测试了咽拭子采样过程属实“酸爽”浙江绿城的微博视频,0,,,0
纪念李文亮医生大理白族自治州·喜洲古镇,1,,,1
天气越来越冷了，小伙伴们要好好的照顾自己不要因为变天感冒啦～同时饮食上要注意，给大家推荐三款暖胃又暖心的粥:1红枣桂圆莲子粥2黑芝麻紫米粥3红枣枸杞小米粥。这个冬天不太冷哦～,0,暖心又暖胃的晚餐,,0
央视播出：可口可乐承认旗下(果粒橙)含有农药多菌灵。多菌灵在美国是违法的，但在国内属合法，属于农药中的“低毒”，已经喝了就不用太担心了。孕妈、哺乳妈妈、备孕妈妈以及小盆友们，少喝加工饮料、多喝白开水，减少添加剂、残留农药等摄入风险~,1,果粒橙事件：少喝饮料多喝水,#新闻#,1
硬核西安，今晚10点到凌晨3点，启动全城消毒模式。一排排消毒车够壮观（视频为宜昌）！雷叔de微博的微博视频西安,1,,#不可将酒精用于大面积喷洒#,1
新冠病毒对肺部的影响图解,1,,#第六版诊疗方案思维导图#,0
又到了新米上市的时节，但市场上出售的“新米”是真正的新米呢？还是网传的“陈米抛光后冒充的新米”呢？记者选用9份大米进行专业检测。结果显示3份样品检出石蜡，说明可能是石蜡抛光的陈米。长期大量食用石蜡米会致腹部不适。(法晚)|9份新米样...,0,注意！你买的新米可能已被石蜡抛光,,0
网传:福建省政和县医院，一个2岁的孩子吃瓜子卡住喉咙，送到医院被延误治疗20分钟死亡。求证记录者小罗的微博视频,1,,,1
柳州奖励援鄂医疗队员，每人一辆汽车！赠奖车打有英雄字样，实在太过了，低调的人怎么开的出去？翻译老顽童的微博视频,1,,,1
喝易拉罐一定要吸管】一妇女喝了罐饮料，被送进医院，离开了世界。验尸死于於细螺旋体病，追踪她喝的饮料，是直接用罐对嘴饮用。实验证明罐头受到鼠尿感染细螺旋体病毒。鼠尿含有毒性和致命物质。因罐头运输过程没有清洗的。研究显示罐上面的毒菌很多，请转给你关心的朋友。,1,,,1
恭喜镇江的朋友们，昨晚在镇江市区医院确诊了一名H7N9患者，病情不稳定，现已隔离，情况属实，请各位朋友板蓝根的干活！,1,,,1
大家注意不要再吃街边摊了！埃博拉病毒都已经进中国了！好吧照片跟这个没有什么关系…想你们了,1,,,1
"家中的牙膏要嚴選！大家買牙膏請留心,買牙膏時注意牙膏管反面底部的顏色條,顏色條有含意！盡量選擇綠色和藍色，共分4種:綠色?:純天然；藍色??:天然+藥物；紅色??:天然+化學成份；黑色?:純化學。大陸的兒童牙膏居然大多是黑色?（純化學）的，太恐佈了!",1,,,1
"地沟油的记者李翔,死了,身中10余刀,惨死。他为全国不能吃特供的十多亿人民的食品安全努力过。他付出了年轻的生命位中医告诉,要检测是否地沟油的最简单方法是:在炒菜时放一颗剥皮的蒜头。蒜子对于致癌的黄曲霉素最敏感。如果蒜子变红色,就是用地沟油,含有大量黄曲霉素。食油良好的话,蒜子是白色的",1,,,1
日本撤出其在中国武汉的侨民，抵达东京的206人中有3人检出冠状病毒，其中2人毫无症状。在机场等待的救护车为206辆。所谓倾全国之力也不过如此吧。,1,1人1辆救护车,#你必须知道的事#,1
去菜场买鱼，结果看到惊人一幕，摊贩往大水盆内加入一种白色粉未，迅速用手搅拌，一会功夫白色粉未就溶解了，将半死不活的鱼虾倒入其中，没想到，鱼虾一会儿就活蹦乱跳开，仿佛这些鱼都是才从河中捕回来的。这是一种能够致癌的催化剂，俗称鱼浮灵，也对智力有影响,1,太活跃的鱼千万别买,,1
网传视频：一架从意大利飞至喀麦隆的客机被发现全部受肺炎感染，其中部分乘客欲逃离时被警察开枪射击！希望这不是真的，太血腥了！China_竹叶青的微博视频,1,,#新冠病毒排毒时间比SARS和流感更长#,1
安徽一位医生，在工作中突发疾病去世，而他还在生命的最后一刻，还在叮嘱同事：病人还没有换血,1,,,1
科学研究：从健康男子收集精液样本，把其放在接收Wi-Fi上网的计算机旁4小时后发现，精液竟然「熟」了部分更出现DNA受损的情况。无线上网期间散发的电磁辐射正是「杀精」的元凶！男士们注意了…珍爱生命，远离Wi-Fi！,1,Wi-Fi杀精于无形精子DNA受损严重,,1
中国生产的塑料瓶99%都是劣质的！你是否看到过冰冻的饮料瓶上的水珠？那是因温度下降而缩小的水分子通过劣质塑料的间隙泄露出来的。生产商为了节约成本，用这种严重泄露的聚乙烯塑料制作饮料瓶，使其大量流入市场！为了我们的安全，有良心的转！,1,你知道吗？,,1
①酸奶：富含乳酸和活性乳酸菌，促进胃肠蠕动；②山楂：含苹果酸、酶和蛋白质等，有助降血压，促进胃肠消化；③醋：促进皮肤血液循环，减少暗沉。④柠檬：富含柠檬酸和维生素C，防止消除皮肤色素沉着。,0,常吃酸味食物助养生,,0
，北京疫情严峻，84岁的钟南山院士再次出征北京，他就是最耀眼的一颗星，为钟老点赞！蓝烟啼枫的微博视频,1,,#北京疫情扩散风险很高#,1
被卷心菜的制作工艺吓哭了我就想问一句：这玩意儿能吃吗？以后还能不能愉快地吃卷心菜了！！？O网页链接,1,,,1
吴先生是火神山医院第一批收治的患者，经过精心治疗，病情已大为好转。看到繁忙辛苦的医护人员，他主动提出要当志愿者，在医院里帮忙推轮椅、为重症病友加油鼓劲……在他的带动下，许多轻症患者也加入到志愿者的行列。（央视军事）,0,暖心[心]#火神山医院#患者变身志愿者,#火神山医院#,0
记者将五颗牙齿，浸泡在白开水、有色碳酸、无色碳酸、凉茶类以及运动饮料中。三天后，浸泡在有色碳酸饮料和凉茶中的牙齿色素沉着更加明显，而七天后，有色碳酸饮料浸泡的牙齿，牙釉质遭到破坏...医生提醒：喝完这类饮料以后应漱口、刷牙。（央视财经）,0,千万注意！哪些饮料最伤牙齿看完你还敢多喝吗,,0
85岁高龄的钟南山院士，步履蹒跚，再度出征北京协和医院，对此希望他“钟”止疫情，“南”关将过，“山”河无恙。祝愿祖国安好！上海·西渡划时代的传奇之旅的微博视频,1,,,1
张文宏公示财产，我看了又看，有一点是让我挺吃惊的网页链接,1,,,1
日本从武汉撤回来206名侨民、上午9点到达羽田机场，每人配一辆救护车。工作做到位了，羽田机场场面壮观。北京·承德避暑山庄网页链接,1,,,1
