content,label,title,subtitle,category
本该养老的年龄，为了“钟”止疫情，度过“南”关，再次出“山”！轶事窥探者的微博视频,1,,,医药健康
伦敦大学学院的研究者发表了一项研究称，不寻常的幽默感很可能就是痴呆的前兆，包括不合时宜地大笑。阿尔茨海默病研究组织的SimonRidley博士说，如果注意到家人发生类似的变化，应该立即与医生联系。（环球科学）哈哈哈哈哈哈哈……,0,笑点低可能是痴呆的前兆[白眼],,医药健康
84岁高龄的钟南山院士，再次出征北京，心系人民，迎难而上，报效国家，他就是最耀眼的一颗星，为钟老点赞华子敬言的微博视频,1,,#北京要求最短时间内找到所有密接者#,医药健康
记者从3月19日上午山东省政府新闻办召开的新闻发布会上获悉，本轮新冠病毒疫苗实行免费接种，符合国家规定条件的接种对象，无论是否参加基本医疗保险，均可享受免费接种政策，受种者个人不负担任何费用。疫苗及接种费用由医保基金...全文,0,本轮新冠病毒疫苗实行免费接种，不影响群众日常看病就医待遇保障,,医药健康
"来长和返长人员要密切关注自己的疫区旅居史和健康码状态。可通过微信国务院客户端查询14天内行程及相关地区的疫情风险等级。""健康码""为红码、黄码人员或来自高、中风险地区人员，抵长后需第一时间向居住地（酒店）或目的地所在社区报告，主动配合做好隔离观察、核酸筛查等防控措施。",0,划重点！五一期间#来长沙旅游需要注意什么#[思考],#来长沙旅游需要注意什么#,医药健康
本集涉及到的科学知识点包括：RNA病毒变异性；传染病血液传播、人传人现象；病毒检测试剂盒；血型匹配测试；血液透析；抗体抗原；疫苗。请把“斗罗大陆电视剧尊重科学”打在公屏上，哈哈哈哈哈哈。,0,,#王倦回应斗罗大陆剧情猜测#,医药健康
央视主持赵普因发表老酸奶和果冻食品有问题的微博而正式被革职。如果没有赵普泄密，我们永远吃着用工业皮革废料合成做的老酸奶、毒果冻、毒胶襄..这么大的食品安全问题，没一个官员出面道歉，没一个官员被革职，而被革职的居然是一个说了真话的人！,1,央视对‘造谣者’果断亮剑，赵普正式被央视革职,,医药健康
10月21日，山东乳山市通报称，当日凌晨在开展进口冷链食品抽检中发现一份外包装样本新冠病毒核酸检测结果疑似阳性，后经威海市疾控中心复核，外包装样本呈阳性。乳山市第一时间对涉疫产品全部封存，对相关企业及周边全部消杀，对追踪到的该批产品密切接触者全...全文,0,山东#威海企业进口冷链外包装样本阳性#,#威海企业进口冷链外包装样本阳性#,医药健康
一队已经做第二次核酸测试了咽拭子采样过程属实“酸爽”浙江绿城的微博视频,0,,,医药健康
3月15日上午，浙江省人民政府新闻办公室举行第六十八场新冠肺炎疫情防控工作新闻发布会，浙江省卫生健康委副主任夏时畅介绍，全省已接种新冠肺炎疫苗330多万剂次，异常反应报告发生率不高于国家公布的其他疫苗报告发生率，主要以皮疹为主，未发生疫苗接种相关死亡...全文,0,#新冠肺炎疫苗异常反应以皮疹为主#,#新冠肺炎疫苗异常反应以皮疹为主#,医药健康
在20世纪前，几乎没有一本专门谈论癌症的书，也没有任何一个民族的神灵，与癌症有关。而在2012年，全球共有820万人因癌症死亡，平均每8个死亡病例中就有1人死于癌症。专家建议，应在40岁开始针对肿瘤的健康体检。,0,为什么身边得癌症的人越来越多？,#看了就“知道”#,医药健康
新冠病毒对肺部的影响图解,1,,#第六版诊疗方案思维导图#,医药健康
看豆腐百变美味麻婆豆腐客家酿豆腐糖醋豆腐鲫鱼豆腐汤~果断收藏更多美食技能请关注我！,0,各种豆腐的做法,,医药健康
转：朋友们，亲人们！刚刚接到在医院工作的朋友电话：重庆已出现二级传染病-霍乱病例（九龙坡区、巴南区、长寿）。所以，建议你们最近都不要出去吃饭了，记得勤洗手！,1,,,医药健康
德国周刊报道称，德国学者质疑“珍珠奶茶含有毒成分”；有研究发现，“珍珠”含对人体健康有害的禁用物质，可能提高致癌率或是引起过敏。旗下有100多家加盟店的BoBoQ负责人称：保证加盟店贩卖珍奶符合德国卫生规定。中新网,0,德媒爆台湾珍珠奶茶有毒BoBoQ负责人反击,,医药健康
（记者黄姝伦等）美国大豆出口协会主席吉姆米勒回应，“有些人认为美国消费者不吃转基因大豆，我想这需要破解一些误传。”他表示，超过九成的大豆是转基因品种，约六成用于出口，四成内销。|国际大豆种...,0,国际大豆种植者联盟：呼吁中国加快生物技术审批,,医药健康
不要羡慕比你白的人，因为ta有可能肾虚！,1,,,医药健康
下班回家后摘下口罩，用流动水和肥皂或洗手液，按照规范洗手法洗手，时长不少于20秒，对手机和钥匙等下班途中触摸的物品使用75%酒精擦拭消毒。,0,复工防疫提醒,#在家带娃大作战#,医药健康
柬埔寨首相也感染上了，汗…这世界怎么了,1,,#日本将恢复从中国进口口罩#,医药健康
去菜场买鱼，结果看到惊人一幕，摊贩往大水盆内加入一种白色粉未，迅速用手搅拌，一会功夫白色粉未就溶解了，将半死不活的鱼虾倒入其中，没想到，鱼虾一会儿就活蹦乱跳开，仿佛这些鱼都是才从河中捕回来的。这是一种能够致癌的催化剂，俗称鱼浮灵，也对智力有影响,1,太活跃的鱼千万别买,,医药健康
你猜这粉红东东是神马??冰淇淋??奶油??NO！这是通过机器分离后的鸡！它是出现在各种快餐中鸡块的原型。理论上这包括了一整只鸡（鸡肉，鸡骨头，脑袋等）。为防止生细菌，它平时会浸泡在氨水中；为让它更美味，会加各种人工添加剂；为让它的颜色正常些，会添加人工色素。你以后还敢吃吗???,1,,,医药健康
湖北坚持到最后的一个城市襄阳，今晨0点封城。整个湖北所有城市封城完毕，无公交，无地铁，不能上国道。不进不出。相信国家，加油湖北省！加油武汉！????????????封一省护一国十堰·郧西县,1,,#全国确诊新型肺炎病例#,医药健康
浙江萧山死猪处理过程中，曾发生过死猪被做成饲料出售给养鸭场的惊人案件！详见浙江经视曝光视频！,1,#抗击H7N9#病毒传播链惊爆内幕！[话筒][怒],#抗击H7N9#,医药健康
牙膏底部的短线，绿色天然的。蓝色天然加药物，红色药物家化学，黑色纯化学。童鞋们~今后购买要记得～,1,,,医药健康
身体消化的过程，指的是蛋白质、淀粉等大分子物质，在消化酶和肠胃蠕动的作用下，变成小分子物质。酸奶中不存在消化酶，也不能促进肠胃蠕动，因此饭后一杯酸奶并不能助消化。而酸奶中的益生菌在足够多的情况下，能帮助肠胃抑制有害菌，对肠胃健康确实有帮助。提示，酸奶尽量买糖分低的~,0,饭后喝酸奶，真的助消化吗？,,医药健康
西安市今天晚上12点到3点开始喷撒高浓度消毒液，希望大家关好自家门窗，明天太阳出来后再开窗户！60辆洒水车！望周知国商所商标服务中心的微博视频,1,,,医药健康
南昌市正在有序推进新型冠状病毒疫苗（简称“新冠疫苗”）接种工作。为了方便集体单位和市民预约、接种，特公示全市各县（区）新冠疫情防控指挥部、各新冠疫苗接种门诊地址和电话。现阶段，原则上按照属...全文,0,南昌市新冠疫情防控指挥部和新冠疫苗接种门诊信息公告,#温馨提示#,医药健康
①腌制食品：咸鱼产生的二甲基亚硝酸盐，在体内可转化为致癌物质二甲基亚硝酸胺。咸蛋咸菜也应少吃。②烧烤食品：烤牛肉、烤鸭、烤鹅、烤乳猪、烤羊肉串等。③熏制食品：如熏肉、熏蛋、熏豆腐干等含苯并芘致癌物，经常食用易得食道癌和胃癌。,0,致癌食物黑名单(上)，为健康转！,,医药健康
据江津发布最新通报：据江津区新型冠状病毒感染的肺炎疫情防控工作领导小组办公室最新消息，今年9月，从尼泊尔返回重庆时确诊的境外输入性病例温某某(江津人)，经市、区两级定点医疗机构治疗、医学观察并多次核酸检测阴性后回...全文,0,#重庆#江津疫情最新通报：一名自尼泊尔返渝人员出院后复阳已重新收治,#重庆#,医药健康
中国生产的塑料瓶99%都是劣质的！你是否看到过冰冻的饮料瓶上的水珠？那是因温度下降而缩小的水分子通过劣质塑料的间隙泄露出来的。生产商为了节约成本，用这种严重泄露的聚乙烯塑料制作饮料瓶，使其大量流入市场！为了我们的安全，有良心的转！,1,你知道吗？,,医药健康
3月25日下午，我市召开全市新冠病毒疫苗接种工作部署会，加快推进全市疫苗接种工作，切实打赢疫苗接种攻坚战。通过全人群新冠病毒疫苗接种，建立人群免疫屏障是常态化疫情防控的重点工作。据了解，目前全市共有143家固定接种门诊和19家二级及以上医疗机构临时接种点可开展新冠...全文,0,台州加快推进疫苗接种,,医药健康
3月9日，吉林市中东春芽幼儿园发生一起疑似食源性疾病事件，经吉林市食药监部门认定为大肠菌群污染导致的一起食源性疾病。经积极治疗，3月14日，住院儿童全部出院。同日，有一名涉事儿童在家长陪同下到吉林大学第一医院（以下简...展开全文c,0,吉林省卫计委责令吉大一院停止非临床实验室开展临床检验,#长春身边事#,医药健康
