content,label,title,subtitle,category
炒菜时放一颗剥皮的蒜头(蒜子)，蒜子对黄曲霉素最敏感。如果蒜子变红色就是地沟油，含有大量黄曲霉素。把你家里的油放到冰箱里2个小时，如果出现白色的泡沫一样，那就是地沟油。请发出你的爱心，转给身边滴朋友吧！,1,怎么鉴定地沟油,,医药健康
弱冷空气吹散雾霾，降温后天气放晴。近日，位于山西南部的太行山脉出现云海景观，山间云雾升腾，山巅被雾凇尽染，俨然来到梦幻中的冰雪王国。截图，美景要点赞！↓↓↓（央视记者肖冉图自张青龙）,0,云海之上的冰雪奇缘[xkl转圈],,社会生活
你想正义得到伸张？那去看电视就好了。电视里什么特么都有，比如人民的正义哈哈哈哈哈哈,0,,#17岁男生反击猥亵少女者被批捕#,社会生活
近日，农业部、国家发展改革委等六部委联合印发通知，启动实施开发农业农村资源支持农民工等人员返乡创业行动计划，从2015年11月至2020年12月分动员部署、全面实施、深入推进三个阶段实施。,0,六部委联合实施开发农业农村资源支持农民工等人员返乡创业行动计划,,财经商业
溧阳一朋友传来紧急通知，以后再也不要吃做个了，大家转发！,1,,,医药健康
八月六观音诞宜日行一善。提早出门。鼠勿粗心大意，牛利出门，忙碌，虎利签约，开会顺利，兔宜低调，多矛盾，龙宜把重要亊寫下来，蛇容易生气，馬容易破财，羊勿争论宜先耐心聆听，猴注意上司关糸，雞跑來跑去，琐碎事多，狗注意和伴侣不和，豬不宜張揭，慎言行。周一二上海，周三至周日广深州深圳香港,0,,,社会生活
这几天，很多眼科医生都在传这张照片(图1)。年三十到初一，有12位眼球破裂的病人被送到浙医二院，都是烟花爆竹惹的祸！有的眼睛已没有光感，很难保住……医生提醒：远离烟花爆竹，注意人身安全。如果烟花哑掉，不要轻易接近！|大年初一，...,0,大年初一杭州很多医生都在传这张图！,#过大年#,医药健康
中国科学院上海生命科学研究院李劲松教授率领团队进行研究，修改了卵生胚胎干细胞的基因，让这些细胞具备精子的功能，之后将这些细胞注入卵子，由此产生的一批小老鼠就有两名基因母亲。李劲松说：“整个过程都无须雄性参与。”,0,不需要雄性科学家用两颗卵子产健康幼鼠,,科技
周日北京地坛公园，器械运动，发生意外，单杠大回旋老者头部与横向跑过的孩子头部发生相撞，两人均已死亡??，有孩子的玩的时候一定要看好温进冬的微博视频,1,,,社会生活
5月13日，万科海上传奇史蒂芬森幼儿园家长报警称，该幼儿园中3班教师给幼儿喂风油精。高新区相关职能部门高度关注该事件，高新公安分局、高新区教育管理中心等第一时间前往幼儿园调查案情、了解情况并查看现场、调阅视频资料。目前已进行初步调查取证，调查最新进展将及时向社会公布。,0,家长报警称教师给幼儿喂风油精官方:已调查取证,,教育考试
福建省纪委消息：福建省厦门市人民政府党组成员、副市长李栋梁涉嫌严重违纪，目前正接受组织调查。,0,厦门副市长李栋梁被查,#时局#,政治
走一波短发照。你们看着习惯吗？最近忙宝宝的纯母乳喂养、忙科学添加辅食、忙开发左右脑、忙研究蒙台梭利。忙来忙去竟然忘了发微博…大过错…司珂华,0,,,社会生活
记住啊，轮奸要第一个上。,1,,,无法确定
“出淤泥而不染，濯清涟而不妖…”、“寄蜉蝣于天地，渺沧海之一粟…”这些耳熟能详的名句，后面是什么内容？、、、、…那些年烂熟于心的经典，他们的作者是谁？你还能背出几篇？转起重温！,0,那些年我们背过的经典古文[微风],#全民阅读周#,教育考试
马国，16岁，宁夏同心县豫海中学学生。11月29日因与父亲拌嘴，一气之下从学校出走。在新疆打工的父亲得知后，立即赶回家寻找，可苦寻10天仍了无音讯。如果您见过照片中的孩子，请联系办案民警0953-8022348。转发扩散！(央视记者许国飞),0,[话筒]马国，你在哪儿？父母在等你回家！,,社会生活
刚学了个知识，和大家分享一下：如何判断你的牙膏是否健康。在每个牙膏袋的尾部都有个色块，绿色表示牙膏成份纯天然，蓝色表示天然且含药物，红色表示含化学成份，黑色表示纯化学成份合成。建议大家使用绿色和蓝色的，快看看你家的牙膏健康吗?,1,,,医药健康
当地时间4日，东京奥组委主席森喜朗、东京都知事小池百合子和日本奥运大臣桥本圣子举行三方会议，就东京奥运会推迟一年带来的额外费用和分担问题达成了协议。据推算，额外费用总金额大约是2940亿日元（约合人民币185亿元），这部分开支将由日本中央政府、东京都...全文,0,#东京奥运会推迟增加支出约185亿元#,#东京奥运会推迟增加支出约185亿元#,文体娱乐
821退房！消费13盒安全套！笑的停不下来,0,,#今日最鲜#,文体娱乐
简单来说，px是韩国大棒子的化工技术，用途广泛，利润当然更可观，可是业内人士称断子绝孙工程。印度一次泄漏死了2.5万人，感染1万人。更可怕的是它的生化危险。百度已经和谐“印度px”的相关搜索。我普及一下,1,,,医药健康
招远血案凶犯被人肉传系金矿主。在当地背景很深，这个案子很有可能不了了之，当地媒体全部封口连济南媒体也见了就躲！但是舆论这么强大，纸里包不住火。当地官员谁包庇谁傻，到头来恐怕牵连了自己快餐厅打死女孩案,1,,#快餐厅打死女孩案#,社会生活
驾考新规来了，中国试点驾照自学直考。调查显示，超70%新浪网友选择自学。驾照能“自考”，是否意味着驾考更便宜更省时间了？规定将在哪些城市试点？驾校还会有生意吗？驾校教练是否会失业？,0,7成新浪网友选择自学考驾照，驾校教练会失业吗？,#热点#,教育考试
生命中最难的阶段不是没有人懂你，而是你不懂你自己。,0,,,无法确定
打了，打了。中日開戰了。中日釣魚島激戰45分鐘擊沉一艘日艦。O网页链接,1,,#釣魚島#,军事
在刚结束的2018世界杯亚洲区预选赛中，国足在主场以12-0击败不丹。11月17日，中国队将对阵中国香港队，转发，让我们一起为中国队加油！CCTV5,0,连进12球！中国队12-0横扫不丹,,文体娱乐
交通新规8月1日施行！小孩坐副驾，扣六分罚三百！这条好！,1,,,社会生活
不少网民在微博，微信和QQ群上同时收到这样骇人听闻的诽谤信息：称中央电视台已经播出，可口可乐承认旗下(果粒橙)含有美国禁用农药「多菌灵」，并告诫...O网页链接,1,可口可乐：已正式向公安机关报案_网易女人,,财经商业
明天23时25分，迎来小雪节气。①北方气温逐渐降到0℃以下，但“地寒未甚”，虽开始降雪但雪量不大，故称小雪②南方开始进入冬季，“荷尽已无擎雨盖，菊残犹有傲霜枝”，已呈初冬景象③北方供暖后屋内燥热，需当心“暖气病”④南方气候湿冷，应预防冻疮。雪花来了，你期待吗？,0,明天，#你好，小雪#,#你好，小雪#,社会生活
$标普500指数GSPC$美国大选活动持续了数月，如今终于拉下帷幕了，拜登胜出实至名归（此前各大媒体和民间都流传着拜登支持率遥遥领先于特朗普的信息）。作为投资者，既然新一任总统“即将”新...网页链接,0,拜登“当选”美国总统后：美股、黄金、中概股预期策略,,政治
请大家转发：因为忘了拔手机充电器，一个孩子的生命结束了，就是因为她把手机充电接口放到嘴里，而另一头正充着电。请大家保护好宝宝。过年过节也不要忽视这些小细节。家中有小孩子或者常来小孩子的，手机充完电，请拔掉充电器！！！！看完立马给家里打电话，马上把所有充电接口拔掉！,1,,,社会生活
这两个女婴是被人贩子带上火车，后被乘警发现解救下来的，请大家帮忙转发，帮助两个女婴寻找亲生父母。（只需动动手，孩子就多一个机会！）,1,,,社会生活
23日金秀贤出席在首尔三成洞往十里CGV举行的电影VIP试映会.,0,naver综合,#桃李花歌#,文体娱乐
似乎在说：幸好对新冠严刑烤打，要不然会死更多人！????????????????????????????（来自一点资讯）美国确诊超167万，特朗普：如果不是我，死亡人数会达200万,0,美国确诊超167万，特朗普：如果不是我，死亡人数会达200万,,医药健康
近日，浙江宁波市慈善总会收到85万元汇款，这样的汇款自1999年起每年如期而至，数额几万到几十万不等。汇款都来自一个化名“顺其自然”的好人，至今17次匿名捐款已达768万！该慈善总会将用这85万帮明年的困难大学新生。为不图回报的好人点via.央视新闻,0,“顺其自然”，如期而至[心],,社会生活
有些苦，可以挂在脸上让人知晓；有些痛，只能埋在心底独自承受。,0,,,无法确定
就是。测血糖的那个东西，我也有一个。但是否需要医生处方已没有特别的记忆。另外，据说有些日本代买的糖尿病药是从在日本取得了药剂师资格的中国人那儿拿到的。药剂师的做法算不算违法呢？…,0,,,医药健康
2秒的意外，发生在日本，全世界2E多人观看，一定要顶啊！,1,,,无法确定
昨天爆出PaulWalker的车祸死讯，夜里爆出死者照片，结果刚刚又爆出已经缝合好的照片，据说没有死，你们这是要折腾死我们啊！？（照片血腥，请谨慎查看）,1,,,文体娱乐
大家再次感受下.....,1,,,无法确定
昨天爆出PaulWalker的车祸死讯，夜里爆出死者照片，结果刚刚又爆出已经缝合好的照片，据说没有死，你们这是要折腾死我们啊！？（照片血腥，请谨慎查看）,1,,,文体娱乐
已离世30多天的20岁福建龙岩“大肚女孩”苏田田永远无法知道，她患病期间人们捐助的5万多元爱心款，一直停留在红十字会账户中。永定县红十字会称，“县里换届，卫生局长还没到位，没有他的签字，我们不能转出”。搜狐：,1,人神共愤请永定县县长道歉！[怒],,社会生活
历经20个小时的抗洪抢险，臭水终于退去，无法形容下水道返水带来的绝望和悲伤，地漏和返上来的污水淘之不绝，家具沙发泡了，连墙壁插座都进水爆闸了，满屋恶臭。物业说暴雨造成市政排污水位高，加上棋盘山水库泻洪，园区污水排不出去形成倒灌。市政排水系统如此脆弱不堪，这到底是天灾还是人祸,0,,,灾难事故
